GEMMID,KernelID,EFF,us
70,44,0.751924,25.79
70,7,0.639118,30.35
70,38,0.447675,43.32
70,48,0.912424,21.26
70,69,0.629773,30.8
70,11,0.876889,22.12
70,53,0.61739,31.41
70,89,0.707695,27.4
70,87,0.939255,20.65
70,60,0.44934,43.16
70,93,0.869742,22.3
70,68,0.61796,31.38
70,41,0.614191,31.58
70,14,0.679534,28.54
70,1,0.809781,23.95
70,27,0.345889,56.07
70,49,0.913233,21.24
70,18,0.781746,24.81
70,95,0.737282,26.31
70,26,0.708557,27.37
70,6,0.102602,189.02
70,39,0.572723,33.86
71,64,0.728148,0.11
71,8,0.441261,0.18
71,58,0.497445,0.16
71,61,0.840809,0.1
71,47,0.545867,0.15
71,95,0.563778,0.14
71,98,0.900767,0.09
71,19,0.437077,0.19
71,73,0.895953,0.09
71,86,0.766919,0.11
71,88,0.384249,0.21
71,35,0.630029,0.13
71,38,0.527409,0.15
71,12,0.289184,0.28
71,39,0.681491,0.12
71,77,0.176365,0.46
71,21,0.843628,0.1
71,43,0.493967,0.17
71,26,0.577573,0.14
71,90,0.613122,0.13
71,54,0.352337,0.23
71,89,0.770267,0.11
71,69,0.340278,0.24
71,22,0.931356,0.09
71,66,0.587146,0.14
71,31,0.545917,0.15
71,75,0.50917,0.16
71,82,0.320334,0.25
71,60,0.92704,0.09
71,34,0.52002,0.16
71,56,0.204311,0.4
71,84,0.837294,0.1
71,55,0.804201,0.1
71,44,0.516644,0.16
71,48,0.770914,0.11
71,40,0.379844,0.21
71,4,0.658455,0.12
71,30,0.418468,0.2
71,1,0.368184,0.22
71,23,0.418785,0.19
71,20,0.872695,0.09
71,92,0.623538,0.13
71,46,0.521831,0.16
71,85,0.556364,0.15
71,16,0.394314,0.21
71,41,0.597862,0.14
71,50,0.593164,0.14
71,45,0.805172,0.1
71,13,0.382981,0.21
71,99,0.754867,0.11
71,97,0.726488,0.11
71,14,0.374513,0.22
71,27,0.644233,0.13
71,70,0.125361,0.65
71,62,0.67324,0.12
71,42,0.942702,0.09
71,74,0.420948,0.19
71,6,0.914286,0.09
71,83,0.739916,0.11
71,81,0.486277,0.17
71,36,0.455121,0.18
71,11,0.836038,0.1
71,9,0.755804,0.11
71,0,0.979275,0.08
71,17,0.714422,0.11
71,3,0.613792,0.13
71,72,0.194324,0.42
71,25,0.726706,0.11
71,15,1.0,0.08
71,37,0.613145,0.13
71,94,0.938783,0.09
71,57,0.412544,0.2
71,87,0.608901,0.13
71,91,0.544211,0.15
71,29,0.913345,0.09
71,18,0.619532,0.13
71,65,0.45918,0.18
71,71,0.743764,0.11
71,28,0.927151,0.09
71,96,0.451145,0.18
71,59,0.344538,0.24
71,79,0.712996,0.11
71,24,0.250949,0.33
71,10,0.758713,0.11
71,93,0.610342,0.13
71,7,0.956965,0.09
71,76,0.306266,0.27
71,78,0.399412,0.2
71,63,0.817362,0.1
71,52,0.813115,0.1
71,32,0.325736,0.25
71,80,0.570097,0.14
71,49,0.886228,0.09
71,53,0.272051,0.3
71,5,0.805177,0.1
71,2,0.867902,0.09
71,33,0.639102,0.13
72,97,0.689642,0.01
72,26,0.841359,0.01
72,74,0.246478,0.04
72,1,0.58191,0.02
72,77,0.83921,0.01
72,64,0.497521,0.02
72,33,0.835797,0.01
72,87,0.712782,0.01
72,48,0.574627,0.02
72,67,0.197029,0.05
72,44,0.717464,0.01
72,53,0.422064,0.02
72,96,0.372635,0.02
72,55,0.250535,0.04
72,91,0.817255,0.01
72,75,0.713547,0.01
72,76,0.509433,0.02
72,23,0.946301,0.01
72,52,0.750689,0.01
72,8,1.0,0.01
72,27,0.768515,0.01
72,66,0.528758,0.02
72,16,0.370122,0.03
73,66,0.51764,0.0
73,63,0.507846,0.0
73,25,0.732675,0.0
73,89,0.835105,0.0
73,9,0.355562,0.0
73,32,0.697957,0.0
73,20,0.556076,0.0
73,39,0.391923,0.0
73,72,0.824662,0.0
73,46,0.889902,0.0
73,52,0.104731,0.0
73,22,0.964349,0.0
73,73,0.634002,0.0
73,14,0.87301,0.0
73,60,0.217767,0.0
73,87,0.496128,0.0
73,50,0.880555,0.0
73,92,1.0,0.0
73,38,0.961475,0.0
73,86,0.636902,0.0
73,54,0.506957,0.0
73,1,0.802413,0.0
73,30,0.872712,0.0
73,24,0.620084,0.0
73,23,0.442312,0.0
73,69,0.88691,0.0
73,71,0.729193,0.0
73,64,0.823703,0.0
73,0,0.74907,0.0
73,85,0.834348,0.0
73,84,0.269392,0.0
73,2,0.479409,0.0
73,41,0.251804,0.0
73,10,0.610522,0.0
73,5,0.273758,0.0
73,88,0.363546,0.0
73,62,0.660771,0.0
73,19,0.753677,0.0
73,21,0.824343,0.0
73,43,0.894685,0.0
74,33,0.561364,0.18
74,62,0.68346,0.14
74,42,0.818905,0.12
74,53,0.597513,0.16
74,73,0.443432,0.22
74,1,0.475937,0.21
74,94,0.373521,0.26
74,81,0.62397,0.16
74,8,0.589306,0.17
74,66,0.760174,0.13
74,34,1.0,0.1
74,16,0.422972,0.23
74,78,0.796927,0.12
74,28,0.4941,0.2
74,27,0.675914,0.15
74,97,0.843446,0.12
74,87,0.326362,0.3
74,67,0.281558,0.35
74,89,0.849827,0.12
74,57,0.553428,0.18
74,39,0.588753,0.17
74,20,0.425147,0.23
74,83,0.652502,0.15
74,95,0.751468,0.13
74,68,0.330254,0.3
74,31,0.458243,0.21
74,41,0.617703,0.16
74,96,0.846475,0.12
75,14,0.79056,0.16
75,42,0.846569,0.15
75,88,0.612218,0.2
75,63,0.788061,0.16
75,40,0.657606,0.19
75,45,0.959297,0.13
75,96,1.0,0.12
75,15,0.824569,0.15
75,50,0.904243,0.14
75,55,0.957449,0.13
75,29,0.317298,0.39
75,22,0.649674,0.19
75,65,0.55568,0.22
75,80,0.45253,0.27
75,83,0.599669,0.21
75,16,0.644826,0.19
75,35,0.150899,0.82
75,52,0.82992,0.15
75,31,0.797004,0.15
75,2,0.255093,0.48
75,90,0.737129,0.17
75,92,0.686434,0.18
75,82,0.505393,0.24
75,17,0.669897,0.18
75,9,0.497017,0.25
75,68,0.15972,0.77
75,46,0.79994,0.15
75,79,0.551024,0.22
75,30,0.697121,0.18
75,95,0.728789,0.17
75,84,0.575724,0.21
75,1,0.845823,0.15
75,0,0.46039,0.27
75,58,0.617639,0.2
75,72,0.785627,0.16
75,75,0.844411,0.15
75,70,0.941546,0.13
75,86,0.559959,0.22
75,18,0.860172,0.14
75,64,0.76206,0.16
75,3,0.819722,0.15
75,20,0.804519,0.15
75,38,0.425903,0.29
75,85,0.717441,0.17
75,98,0.402648,0.31
75,24,0.823285,0.15
75,32,0.71805,0.17
75,51,0.48738,0.25
75,97,0.703264,0.18
75,87,0.97325,0.13
75,41,0.479253,0.26
75,26,0.845925,0.15
75,57,0.311064,0.4
75,28,0.408041,0.3
75,89,0.618207,0.2
75,4,0.493367,0.25
75,19,0.68049,0.18
75,12,0.683215,0.18
75,13,0.347362,0.35
75,27,0.717723,0.17
75,74,0.58602,0.21
75,53,0.907188,0.14
75,62,0.101144,1.22
75,37,0.53432,0.23
75,6,0.761208,0.16
75,36,0.24722,0.5
75,5,0.25596,0.48
75,61,0.445974,0.28
75,48,0.852339,0.14
75,23,0.813196,0.15
75,59,0.904,0.14
75,93,0.842126,0.15
75,39,0.675806,0.18
75,71,0.459141,0.27
75,56,0.810926,0.15
75,43,0.684253,0.18
75,44,0.637431,0.19
75,78,0.655518,0.19
75,69,0.931869,0.13
75,21,0.589854,0.21
76,56,0.43927,0.22
76,62,0.750069,0.13
76,97,0.483908,0.2
76,28,0.734623,0.13
76,83,0.386719,0.25
76,61,0.291332,0.33
76,40,0.81386,0.12
76,73,0.413235,0.24
76,39,0.696776,0.14
76,76,0.328835,0.3
76,25,0.706901,0.14
76,89,0.252151,0.39
76,4,0.830266,0.12
76,99,0.876666,0.11
76,67,0.686215,0.14
76,13,0.509663,0.19
76,14,0.767818,0.13
76,9,1.0,0.1
76,86,0.827227,0.12
76,84,0.535731,0.18
76,92,0.336326,0.29
76,54,0.303651,0.32
76,6,0.556503,0.17
76,87,0.142481,0.68
76,35,0.403367,0.24
76,3,0.266821,0.36
76,21,0.326657,0.3
76,11,0.756613,0.13
76,34,0.103832,0.94
77,85,0.79668,334.31
77,98,0.392292,678.93
77,95,0.524645,507.65
77,7,0.466108,571.41
77,10,0.308182,864.22
77,41,0.535519,497.34
77,54,0.581302,458.17
77,9,0.837286,318.1
77,53,0.32889,809.81
77,92,0.387438,687.43
77,74,1.0,266.34
77,58,0.818898,325.24
77,24,0.573839,464.13
77,71,0.551206,483.19
77,33,0.664556,400.77
77,32,0.353245,753.97
77,79,0.382313,696.65
77,80,0.635552,419.06
77,65,0.78863,337.72
77,97,0.357711,744.56
77,17,0.485393,548.7
77,11,0.625406,425.86
77,29,0.482336,552.18
77,0,0.868912,306.52
77,6,0.803348,331.53
77,86,0.254053,1048.35
77,81,0.77634,343.07
77,83,0.850526,313.14
77,87,0.542591,490.86
77,67,0.193929,1373.37
77,38,0.470543,566.02
77,48,0.569886,467.35
77,75,0.846283,314.71
77,51,0.840807,316.76
78,58,0.66986,3.41
78,1,0.591492,3.86
78,27,0.781001,2.92
78,90,0.744381,3.07
78,67,0.543326,4.2
78,54,0.573583,3.98
78,18,0.86216,2.65
78,45,0.645757,3.54
78,50,0.684393,3.34
78,83,0.553203,4.13
78,59,0.798916,2.86
78,55,0.611945,3.73
78,13,0.440863,5.18
78,87,0.724118,3.15
78,20,0.977055,2.34
78,46,0.988631,2.31
78,71,0.613784,3.72
78,37,0.539893,4.23
78,85,0.531839,4.29
78,26,0.433779,5.27
78,80,0.87982,2.6
78,3,0.687951,3.32
78,98,0.662819,3.45
78,69,0.728066,3.14
78,5,0.675617,3.38
78,84,0.206843,11.04
78,91,0.413134,5.53
78,31,0.878939,2.6
78,4,0.639536,3.57
78,65,0.616523,3.7
78,93,0.786607,2.9
78,21,0.217555,10.5
78,32,0.562992,4.06
78,17,0.335733,6.8
78,70,0.730851,3.13
78,89,0.539795,4.23
78,28,0.574249,3.98
78,61,0.395081,5.78
78,99,0.281333,8.12
78,53,0.518144,4.41
78,88,1.0,2.28
78,10,0.861538,2.65
78,51,0.456511,5.0
78,7,0.880718,2.59
78,2,0.625301,3.65
78,30,0.145305,15.72
78,43,0.536259,4.26
78,92,0.616224,3.71
78,33,0.577909,3.95
78,57,0.367996,6.21
78,12,0.479218,4.77
78,75,0.39337,5.81
78,62,0.687761,3.32
78,40,0.539963,4.23
78,63,0.755281,3.02
78,14,0.263331,8.67
78,97,0.72418,3.15
78,22,0.521927,4.38
78,76,0.644208,3.55
78,34,0.630652,3.62
78,42,0.315546,7.24
78,9,0.65613,3.48
78,11,0.552722,4.13
78,0,0.379708,6.02
78,94,0.417528,5.47
78,8,0.409945,5.57
78,36,0.580381,3.94
78,96,0.545842,4.18
78,52,0.784481,2.91
78,60,0.296661,7.7
79,59,1.0,0.0
79,49,0.29218,0.0
79,12,0.56741,0.0
79,87,0.618157,0.0
79,81,0.391072,0.0
79,24,0.864416,0.0
79,40,0.817822,0.0
79,84,0.78961,0.0
79,3,0.758945,0.0
79,82,0.872804,0.0
79,80,0.645216,0.0
79,0,0.870654,0.0
79,62,0.680358,0.0
79,65,0.860933,0.0
79,68,0.556194,0.0
79,27,0.767289,0.0
79,98,0.849471,0.0
79,74,0.644105,0.0
79,20,0.513636,0.0
79,19,0.279596,0.0
79,94,0.775843,0.0
79,25,0.507623,0.0
79,64,0.643175,0.0
79,41,0.948081,0.0
79,36,0.833002,0.0
79,1,0.286733,0.0
79,30,0.462363,0.0
79,79,0.377155,0.0
79,52,0.403887,0.0
79,43,0.359869,0.0
79,16,0.48572,0.0
79,42,0.652593,0.0
79,5,0.439144,0.0
79,23,0.983481,0.0
79,28,0.776523,0.0
79,11,0.48792,0.0
79,17,0.596213,0.0
79,99,0.723953,0.0
79,71,0.653218,0.0
79,70,0.693761,0.0
79,51,0.584626,0.0
79,78,0.388084,0.0
79,95,0.174971,0.0
79,97,0.785144,0.0
79,10,0.382642,0.0
79,29,0.655187,0.0
79,15,0.61951,0.0
79,57,0.467088,0.0
79,44,0.995324,0.0
79,85,0.608528,0.0
79,45,0.875598,0.0
79,21,0.802892,0.0
79,7,0.700596,0.0
79,18,0.843502,0.0
79,39,0.656143,0.0
79,86,0.943529,0.0
79,9,0.673319,0.0
79,69,0.515242,0.0
79,38,0.599828,0.0
79,91,0.42811,0.0
79,56,0.621041,0.0
79,8,0.501434,0.0
79,76,0.698359,0.0
79,53,0.825789,0.0
79,63,0.59409,0.0
79,73,0.822017,0.0
79,31,0.514221,0.0
79,4,0.728267,0.0
79,46,0.591014,0.0
79,13,0.456806,0.0
79,58,0.476882,0.0
79,89,0.955719,0.0
79,55,0.533949,0.0
79,90,0.519409,0.0
79,33,0.847935,0.0
79,47,0.446803,0.0
79,22,0.711414,0.0
79,77,0.826288,0.0
79,92,0.915089,0.0
80,89,0.548,20.91
80,66,0.975055,11.75
80,47,0.310995,36.85
80,88,0.687657,16.67
80,9,0.713849,16.05
80,68,0.950444,12.06
80,32,0.496416,23.09
80,52,0.796106,14.39
80,86,0.901317,12.71
80,54,0.408675,28.04
80,65,0.707525,16.2
80,78,0.613562,18.68
80,70,0.673417,17.02
80,85,0.87858,13.04
80,41,0.716969,15.98
80,76,0.384137,29.83
80,28,0.489697,23.4
80,21,1.0,11.46
80,95,0.343405,33.37
80,31,0.659074,17.39
80,45,0.873376,13.12
80,73,0.765396,14.97
80,92,0.80141,14.3
80,15,0.286604,39.98
80,64,0.61767,18.55
80,26,0.62949,18.2
80,6,0.484455,23.66
81,65,0.300925,8.82
81,42,0.356217,7.45
81,99,0.944381,2.81
81,51,0.348639,7.61
81,48,0.337918,7.85
81,29,0.671949,3.95
81,45,1.0,2.65
81,55,0.802748,3.31
81,41,0.387543,6.85
81,90,0.759208,3.49
81,37,0.346813,7.65
81,10,0.374599,7.08
81,66,0.542476,4.89
81,3,0.854029,3.11
81,21,0.516119,5.14
81,80,0.50669,5.24
81,70,0.232672,11.4
81,87,0.541123,4.9
81,22,0.135865,19.53
81,43,0.414552,6.4
81,17,0.63936,4.15
81,9,0.90989,2.92
81,85,0.445363,5.96
81,82,0.687423,3.86
81,69,0.695353,3.82
81,95,0.87155,3.04
81,92,0.493939,5.37
81,5,0.687138,3.86
81,40,0.487198,5.45
81,34,0.622154,4.26
81,49,0.970193,2.73
81,67,0.894882,2.96
81,39,0.892752,2.97
81,81,0.718634,3.69
81,64,0.796364,3.33
81,20,0.237466,11.17
81,36,0.829364,3.2
81,28,0.907191,2.92
81,56,0.689178,3.85
81,2,0.976766,2.72
81,77,0.927538,2.86
81,78,0.771902,3.44
81,60,0.852928,3.11
81,15,0.139979,18.95
81,72,0.357294,7.43
81,98,0.628022,4.22
81,14,0.793903,3.34
81,84,0.969537,2.74
81,88,0.880814,3.01
81,68,0.782945,3.39
81,83,0.696511,3.81
81,35,0.255929,10.37
81,94,0.358015,7.41
81,73,0.35454,7.48
81,96,0.418783,6.34
81,13,0.849918,3.12
81,93,0.356941,7.43
81,1,0.820114,3.24
81,44,0.636061,4.17
81,27,0.515993,5.14
81,24,0.773779,3.43
81,33,0.649967,4.08
81,71,0.517678,5.13
81,18,0.696932,3.81
81,8,0.796322,3.33
81,62,0.479676,5.53
81,30,0.746699,3.55
81,50,0.305981,8.67
81,74,0.455232,5.83
81,91,0.435927,6.09
81,79,0.619809,4.28
81,76,0.500594,5.3
81,59,0.376843,7.04
81,32,0.273976,9.68
81,52,0.21754,12.2
81,46,0.389535,6.81
81,61,0.564067,4.7
81,4,0.462009,5.74
81,16,0.843606,3.15
81,53,0.198913,13.34
81,12,0.737762,3.6
81,0,0.296328,8.95
81,7,0.233112,11.38
81,75,0.395103,6.72
81,63,0.65346,4.06
81,31,0.260925,10.17
81,47,0.870066,3.05
81,38,0.670388,3.96
81,97,0.973171,2.73
81,86,0.535276,4.96
81,89,0.675884,3.93
81,19,0.299598,8.86
81,54,0.671315,3.95
81,26,0.850656,3.12
81,23,0.715008,3.71
81,25,0.7548,3.52
81,11,0.54512,4.87
81,57,0.566393,4.68
81,6,0.618801,4.29
82,39,0.745249,0.01
82,49,0.593313,0.01
82,3,0.285214,0.01
82,25,0.775799,0.0
82,48,0.855509,0.0
82,9,0.444757,0.01
82,11,0.144293,0.03
82,66,0.141128,0.03
82,77,0.655073,0.01
82,21,0.233265,0.02
82,51,1.0,0.0
82,2,0.755402,0.01
82,42,0.465343,0.01
82,43,0.60348,0.01
82,86,0.343485,0.01
82,80,0.555018,0.01
82,34,0.271615,0.01
82,95,0.840092,0.0
82,44,0.653201,0.01
82,33,0.882274,0.0
82,22,0.82662,0.0
82,50,0.581268,0.01
82,64,0.617113,0.01
82,31,0.55049,0.01
82,82,0.115859,0.03
82,91,0.81743,0.0
82,32,0.882632,0.0
82,29,0.582135,0.01
82,63,0.874069,0.0
82,57,0.708982,0.01
82,93,0.841998,0.0
82,83,0.559804,0.01
82,97,0.354771,0.01
83,67,0.658578,0.0
83,59,0.309086,0.01
83,4,0.743158,0.0
83,86,0.393442,0.01
83,66,0.510846,0.01
83,76,0.403699,0.01
83,35,0.718811,0.0
83,9,0.535007,0.0
83,0,1.0,0.0
83,62,0.755379,0.0
83,73,0.849881,0.0
83,15,0.431169,0.01
83,14,0.198031,0.01
83,53,0.284613,0.01
83,88,0.734141,0.0
83,92,0.991852,0.0
83,38,0.735436,0.0
83,51,0.768885,0.0
83,32,0.583556,0.0
83,81,0.939248,0.0
83,48,0.446302,0.01
83,10,0.806898,0.0
83,13,0.867368,0.0
83,74,0.452027,0.01
83,64,0.929781,0.0
83,30,0.633622,0.0
83,7,0.753778,0.0
83,58,0.933545,0.0
84,28,0.797763,4.35
84,30,0.391692,8.85
84,1,0.713999,4.86
84,78,0.716141,4.84
84,91,0.588187,5.9
84,4,0.522499,6.64
84,59,0.879429,3.94
84,33,0.586343,5.91
84,5,0.267171,12.98
84,48,0.652966,5.31
84,29,0.518049,6.69
84,42,0.652264,5.32
84,11,0.688114,5.04
84,55,0.509216,6.81
84,65,0.777613,4.46
84,43,0.232154,14.94
84,18,0.676581,5.13
84,82,0.5903,5.88
84,19,0.613174,5.66
84,34,0.832837,4.16
84,93,0.702035,4.94
84,51,0.91554,3.79
84,61,0.612033,5.67
84,47,0.682024,5.09
84,15,0.620041,5.59
84,16,0.657642,5.27
84,84,1.0,3.47
84,71,0.6922,5.01
84,25,0.899971,3.85
84,77,0.936498,3.7
84,3,0.240591,14.42
84,7,0.639252,5.43
84,45,0.691989,5.01
84,26,0.502408,6.9
84,96,0.913039,3.8
84,52,0.666997,5.2
84,66,0.442863,7.83
84,12,0.355411,9.76
84,8,0.562789,6.16
84,31,0.80141,4.33
84,27,0.37793,9.18
84,14,0.578256,6.0
84,13,0.741631,4.68
84,74,0.541293,6.41
84,70,0.338204,10.25
84,9,0.610961,5.68
84,80,0.533333,6.5
84,22,0.525027,6.61
84,44,0.797455,4.35
84,72,0.643044,5.39
84,10,0.608206,5.7
84,92,0.80846,4.29
84,58,0.204605,16.95
84,89,0.837753,4.14
84,86,0.841934,4.12
84,76,0.550241,6.3
84,60,0.844076,4.11
84,87,0.582092,5.96
84,88,0.877217,3.95
84,21,0.552243,6.28
84,37,0.63287,5.48
84,57,0.186756,18.57
84,6,0.676736,5.12
84,2,0.607694,5.71
84,85,0.851592,4.07
84,35,0.347993,9.97
84,98,0.493883,7.02
84,69,0.680307,5.1
84,0,0.105261,32.95
84,17,0.615942,5.63
84,64,0.81557,4.25
84,83,0.851468,4.07
84,54,0.400296,8.66
84,94,0.536265,6.47
84,20,0.306929,11.3
84,39,0.638957,5.43
85,62,0.729101,0.01
85,89,0.663821,0.01
85,12,1.0,0.01
85,76,0.677738,0.01
85,54,0.263861,0.02
85,10,0.778504,0.01
85,19,0.637325,0.01
85,75,0.804541,0.01
85,28,0.28887,0.02
85,26,0.595362,0.01
85,17,0.474563,0.01
85,9,0.656443,0.01
85,24,0.656298,0.01
85,35,0.969276,0.01
85,73,0.480432,0.01
85,45,0.315237,0.02
85,20,0.758791,0.01
85,98,0.898588,0.01
85,5,0.628151,0.01
85,72,0.219428,0.03
85,33,0.789497,0.01
85,81,0.63484,0.01
86,18,0.422935,0.17
86,77,0.468807,0.16
86,35,0.583194,0.13
86,10,0.684403,0.11
86,39,0.569679,0.13
86,99,0.104929,0.7
86,85,0.727483,0.1
86,79,0.705882,0.1
86,84,0.565855,0.13
86,2,0.579822,0.13
86,37,0.690028,0.11
86,92,0.808575,0.09
86,45,0.685522,0.11
86,58,0.768146,0.1
86,83,0.512416,0.14
86,56,0.840661,0.09
86,55,1.0,0.07
86,22,0.264382,0.28
86,40,0.75946,0.1
86,24,0.706412,0.1
86,68,0.590956,0.12
86,36,0.633822,0.12
86,86,0.787685,0.09
86,51,0.578437,0.13
86,49,0.292611,0.25
86,96,0.833976,0.09
86,44,0.515545,0.14
86,80,0.580051,0.13
86,5,0.679719,0.11
86,12,0.703375,0.1
86,50,0.673514,0.11
86,78,0.266987,0.27
86,63,0.54275,0.13
86,17,0.718483,0.1
86,76,0.58076,0.13
86,15,0.641172,0.11
86,60,0.210278,0.35
86,94,0.63873,0.11
86,43,0.441247,0.17
86,87,0.68387,0.11
86,72,0.851052,0.09
86,91,0.54805,0.13
86,33,0.967754,0.08
86,20,0.836722,0.09
86,89,0.520911,0.14
86,0,0.613597,0.12
86,8,0.6979,0.1
86,69,0.359106,0.2
86,61,0.774529,0.09
86,59,0.85984,0.09
86,53,0.689173,0.11
86,38,0.592501,0.12
86,28,0.873683,0.08
87,39,0.690337,2.18
87,58,0.810731,1.86
87,60,0.711848,2.11
87,92,0.789924,1.91
87,63,0.502633,2.99
87,32,0.822769,1.83
87,0,0.686993,2.19
87,98,0.694779,2.17
87,2,0.572685,2.63
87,28,0.609976,2.47
87,51,0.883306,1.7
87,49,0.9789,1.54
87,52,0.670085,2.25
87,45,0.340582,4.42
87,89,0.685882,2.19
87,1,0.302847,4.97
87,93,0.560626,2.68
87,57,0.789645,1.91
87,48,0.913781,1.65
87,17,0.850616,1.77
87,20,0.585634,2.57
87,70,0.741137,2.03
87,19,0.892419,1.69
87,15,0.585223,2.57
87,23,0.772009,1.95
87,68,0.555081,2.71
87,16,0.834851,1.8
87,76,0.820342,1.83
87,27,0.570626,2.64
87,64,0.442743,3.4
87,53,0.628335,2.39
87,74,0.524011,2.87
87,21,0.58034,2.59
87,61,0.587327,2.56
87,33,0.514092,2.93
87,56,0.7398,2.03
87,80,0.848627,1.77
87,71,0.75826,1.98
87,73,0.61028,2.47
87,86,0.622543,2.42
87,50,0.63418,2.37
87,13,0.589368,2.55
87,38,0.490374,3.07
87,96,0.197585,7.62
87,12,0.747329,2.01
87,54,0.400102,3.76
87,83,0.813438,1.85
87,77,0.646309,2.33
87,46,1.0,1.5
87,88,0.54483,2.76
87,75,0.726637,2.07
87,41,0.544139,2.77
87,37,0.520032,2.89
87,62,0.434404,3.46
87,36,0.867318,1.74
87,10,0.782113,1.92
87,42,0.647594,2.32
87,91,0.374224,4.02
87,25,0.699274,2.15
87,81,0.622082,2.42
87,40,0.421474,3.57
87,43,0.494498,3.04
87,95,0.374554,4.02
87,34,0.614017,2.45
87,22,0.521626,2.88
87,14,0.484417,3.11
87,6,0.36675,4.1
87,11,0.591922,2.54
87,55,0.816436,1.84
87,8,0.546482,2.75
87,79,0.893677,1.68
87,30,0.439334,3.43
87,65,0.797015,1.89
87,44,0.573702,2.62
87,66,0.890305,1.69
87,59,0.82187,1.83
87,90,0.490253,3.07
87,18,0.330402,4.55
87,47,0.768827,1.96
88,78,1.0,0.0
88,1,0.789132,0.0
88,24,0.564646,0.0
88,15,0.655302,0.0
88,57,0.861545,0.0
88,70,0.578627,0.0
88,64,0.878508,0.0
88,31,0.601236,0.0
88,84,0.785196,0.0
88,49,0.947367,0.0
88,32,0.829376,0.0
88,92,0.123496,0.0
88,10,0.548306,0.0
88,54,0.490505,0.0
88,63,0.531246,0.0
88,66,0.64358,0.0
88,41,0.636593,0.0
88,79,0.853991,0.0
88,93,0.656657,0.0
88,34,0.863071,0.0
88,33,0.406288,0.0
88,80,0.513698,0.0
88,5,0.923513,0.0
88,94,0.415774,0.0
88,71,0.537227,0.0
88,73,0.805329,0.0
88,40,0.51164,0.0
89,73,0.954434,0.0
89,17,0.519841,0.0
89,83,0.781833,0.0
89,32,0.432305,0.0
89,36,0.558906,0.0
89,52,0.90697,0.0
89,91,0.759615,0.0
89,37,0.667865,0.0
89,5,0.751565,0.0
89,30,0.495512,0.0
89,42,0.436496,0.0
89,3,0.24892,0.0
89,56,0.473265,0.0
89,94,0.700698,0.0
89,76,0.261954,0.0
89,46,0.842533,0.0
89,44,0.720001,0.0
89,45,0.639841,0.0
89,85,0.622977,0.0
89,26,0.750233,0.0
89,47,0.317358,0.0
89,89,0.721712,0.0
89,65,0.282146,0.0
89,77,0.502713,0.0
89,9,0.222185,0.0
89,7,0.229959,0.0
89,64,0.818141,0.0
89,98,0.28854,0.0
89,19,0.518353,0.0
89,57,0.70073,0.0
89,87,0.385204,0.0
89,78,0.374893,0.0
89,38,0.741332,0.0
89,70,0.395707,0.0
89,66,0.643247,0.0
89,63,0.760194,0.0
89,99,1.0,0.0
89,72,0.472565,0.0
89,23,0.544228,0.0
89,95,0.789529,0.0
89,55,0.869976,0.0
89,11,0.911249,0.0
89,61,0.547611,0.0
89,18,0.463963,0.0
89,82,0.337224,0.0
89,74,0.74491,0.0
89,8,0.657792,0.0
89,13,0.887665,0.0
89,96,0.335689,0.0
89,28,0.799193,0.0
89,75,0.402126,0.0
89,69,0.612601,0.0
89,79,0.402618,0.0
89,92,0.651522,0.0
89,15,0.63364,0.0
89,90,0.732526,0.0
89,67,0.456973,0.0
89,97,0.775134,0.0
89,39,0.475711,0.0
89,2,0.719123,0.0
89,1,0.46791,0.0
89,31,0.22363,0.0
89,88,0.452217,0.0
89,48,0.573941,0.0
89,21,0.228449,0.0
89,81,0.828737,0.0
89,60,0.878178,0.0
89,71,0.102744,0.0
89,80,0.597096,0.0
89,14,0.705444,0.0
89,50,0.698788,0.0
89,53,0.863467,0.0
89,34,0.90848,0.0
89,84,0.943038,0.0
89,86,0.59086,0.0
89,25,0.792682,0.0
89,4,0.94019,0.0
89,6,0.977575,0.0
89,35,0.354861,0.0
89,33,0.251906,0.0
89,10,0.259505,0.0
89,24,0.620856,0.0
89,59,0.727563,0.0
89,43,0.896829,0.0
89,27,0.493646,0.0
90,80,0.276586,1.02
90,87,0.639371,0.44
90,42,0.959089,0.29
90,94,0.578048,0.49
90,14,0.439332,0.64
90,73,0.163007,1.73
90,3,0.60538,0.47
90,18,0.506073,0.56
90,4,0.491195,0.58
90,38,0.401246,0.7
90,8,0.616881,0.46
90,83,1.0,0.28
90,89,0.630851,0.45
90,41,0.718171,0.39
90,39,0.670032,0.42
90,69,0.534449,0.53
90,64,0.695145,0.41
90,91,0.757938,0.37
90,40,0.943381,0.3
90,12,0.956748,0.3
90,6,0.759855,0.37
90,77,0.931103,0.3
90,28,0.729387,0.39
90,24,0.369068,0.77
90,36,0.498152,0.57
90,50,0.524562,0.54
90,46,0.96341,0.29
90,31,0.2369,1.19
90,78,0.680885,0.42
90,53,0.643603,0.44
90,25,0.396722,0.71
90,30,0.666962,0.42
90,0,0.734969,0.38
90,81,0.336411,0.84
90,61,0.770988,0.37
90,47,0.548043,0.52
90,90,0.70052,0.4
90,99,0.981817,0.29
90,29,0.776396,0.36
90,44,0.582826,0.48
90,55,0.58569,0.48
90,93,0.954543,0.3
90,67,0.486929,0.58
90,75,0.508655,0.56
90,52,0.660696,0.43
90,34,0.403277,0.7
